,year,estado,tipo,municipalidad,hombres,mujeres,total,localidad,full_location,location,point,latitude,longitude,altitude
5873,1940,Aguascalientes,Rancho,Aguascalientes,8.0,3.0,5.0,El Salero ,"El Salero , Aguascalientes, Aguascalientes","El Salero, Cosío, Aguascalientes, 20476, México","(22.3874021, -102.3236134, 0.0)",22.3874021,-102.3236134,0.0
5874,1940,Aguascalientes,Rancho,Aguascalientes,4.0,2.0,2.0,Salitre ,"Salitre , Aguascalientes, Aguascalientes","El Salitre, Asientos, Aguascalientes, 20796, México","(22.0306773, -101.8669964, 0.0)",22.0306773,-101.8669964,0.0
5875,1940,Aguascalientes,Rancho,Aguascalientes,63.0,39.0,24.0,Saltillo o Dolores ,"Saltillo o Dolores , Aguascalientes, Aguascalientes",,,,,
5876,1940,Aguascalientes,Rancho,Aguascalientes,198.0,105.0,93.0,Salto de los Salados ,"Salto de los Salados , Aguascalientes, Aguascalientes","Calle El Salto de los Salados, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20193, México","(21.8832657, -102.2545388, 0.0)",21.8832657,-102.2545388,0.0
5877,1940,Aguascalientes,Ejido,Aguascalientes,110.0,50.0,60.0,Salto de Ojo Caliente ,"Salto de Ojo Caliente , Aguascalientes, Aguascalientes",,,,,
5878,1940,Aguascalientes,Rancho,Aguascalientes,57.0,32.0,25.0,San Agustín ,"San Agustín , Aguascalientes, Aguascalientes","Calle Paseo de San Agustín, Canteras de San Agustín, Los Negritos, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20313, México","(21.8615011, -102.3418357, 0.0)",21.8615011,-102.3418357,0.0
5879,1940,Aguascalientes,Rancho,Aguascalientes,90.0,46.0,44.0,San Angel ,"San Angel , Aguascalientes, Aguascalientes","Privada Villas de San Ángel, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20130, México","(21.9106911, -102.3071137, 0.0)",21.9106911,-102.3071137,0.0
5880,1940,Aguascalientes,Hacienda,Aguascalientes,91.0,63.0,28.0,San Antonio ,"San Antonio , Aguascalientes, Aguascalientes","San Antonio, Tepezalá, Aguascalientes, 20616, México","(22.2290772, -102.250181, 0.0)",22.2290772,-102.250181,0.0
5881,1940,Aguascalientes,Rancho,Aguascalientes,28.0,16.0,12.0,San Antonio de Bailín ,"San Antonio de Bailín , Aguascalientes, Aguascalientes",,,,,
5882,1940,Aguascalientes,Rancho,Aguascalientes,33.0,22.0,11.0,San Antonio de Herreda ,"San Antonio de Herreda , Aguascalientes, Aguascalientes",,,,,
5883,1940,Aguascalientes,Rancho,Aguascalientes,16.0,9.0,7.0,San Antonio de la Presa ,"San Antonio de la Presa , Aguascalientes, Aguascalientes",,,,,
5884,1940,Aguascalientes,Rancho,Aguascalientes,52.0,29.0,23.0,San Antonio de la Rosa ,"San Antonio de la Rosa , Aguascalientes, Aguascalientes",,,,,
5885,1940,Aguascalientes,Rancho,Aguascalientes,8.0,2.0,6.0,San Antonio de las Flores ,"San Antonio de las Flores , Aguascalientes, Aguascalientes",,,,,
5886,1940,Aguascalientes,Rancho,Aguascalientes,78.0,44.0,34.0,San Antonio de los Durón o de Arriba ,"San Antonio de los Durón o de Arriba , Aguascalientes, Aguascalientes",,,,,
5887,1940,Aguascalientes,Rancho,Aguascalientes,34.0,17.0,17.0,San Antonio de los Guerra ,"San Antonio de los Guerra , Aguascalientes, Aguascalientes",,,,,
5888,1940,Aguascalientes,Ejido,Aguascalientes,29.0,15.0,14.0,San Antonio de los Pedroza ,"San Antonio de los Pedroza , Aguascalientes, Aguascalientes",,,,,
5889,1940,Aguascalientes,Rancho,Aguascalientes,21.0,11.0,10.0,San Antonio de Montoya ,"San Antonio de Montoya , Aguascalientes, Aguascalientes",,,,,
5890,1940,Aguascalientes,Rancho,Aguascalientes,46.0,30.0,16.0,San Antonio de Padua ,"San Antonio de Padua , Aguascalientes, Aguascalientes",,,,,
5891,1940,Aguascalientes,Hacienda,Aguascalientes,236.0,116.0,120.0,San Antonio de Peñuelas ,"San Antonio de Peñuelas , Aguascalientes, Aguascalientes","San Antonio de Peñuelas, Municipio de Aguascalientes, Aguascalientes, México","(21.6743348, -102.2994868, 0.0)",21.6743348,-102.2994868,0.0
5892,1940,Aguascalientes,Hacienda,Aguascalientes,81.0,37.0,44.0,San Bartolo ,"San Bartolo , Aguascalientes, Aguascalientes","Calle San Bartolo, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20269, México","(21.8591546, -102.2827693, 0.0)",21.8591546,-102.2827693,0.0
5893,1940,Aguascalientes,Rancho,Aguascalientes,35.0,18.0,17.0,San Carlos o La Chiripa ,"San Carlos o La Chiripa , Aguascalientes, Aguascalientes",,,,,
5894,1940,Aguascalientes,Hacienda,Aguascalientes,21.0,13.0,8.0,San Cayetano ,"San Cayetano , Aguascalientes, Aguascalientes","Parque san cayetano, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, México","(21.90091295, -102.3095305, 0.0)",21.90091295,-102.3095305,0.0
5895,1940,Aguascalientes,Rancho,Aguascalientes,14.0,7.0,7.0,Sandovales de Arriba ,"Sandovales de Arriba , Aguascalientes, Aguascalientes",,,,,
5896,1940,Aguascalientes,Rancho,Aguascalientes,23.0,16.0,7.0,Sandovales de Mier ,"Sandovales de Mier , Aguascalientes, Aguascalientes",,,,,
5897,1940,Aguascalientes,Rancho,Aguascalientes,138.0,69.0,69.0,Sandovales de Zoyatal ,"Sandovales de Zoyatal , Aguascalientes, Aguascalientes",,,,,
5898,1940,Aguascalientes,Rancho,Aguascalientes,34.0,20.0,14.0,San Felipe de Montoro ,"San Felipe de Montoro , Aguascalientes, Aguascalientes",,,,,
5899,1940,Aguascalientes,Rancho,Aguascalientes,115.0,63.0,52.0,San Francisco ,"San Francisco , Aguascalientes, Aguascalientes","San Francisco, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20390, México","(21.9021872, -102.245878, 0.0)",21.9021872,-102.245878,0.0
5900,1940,Aguascalientes,Rancho,Aguascalientes,57.0,36.0,21.0,San Francisco Arteaga de Ugarte ,"San Francisco Arteaga de Ugarte , Aguascalientes, Aguascalientes",,,,,
5901,1940,Aguascalientes,Rancho,Aguascalientes,34.0,20.0,14.0,San Francisco del Arenal ,"San Francisco del Arenal , Aguascalientes, Aguascalientes",,,,,
5902,1940,Aguascalientes,Rancho,Aguascalientes,46.0,23.0,23.0,San Francisco de log Ledesma ,"San Francisco de log Ledesma , Aguascalientes, Aguascalientes",,,,,
5903,1940,Aguascalientes,Congregación,Aguascalientes,1291.0,640.0,651.0,San Francisco de los Romos ,"San Francisco de los Romos , Aguascalientes, Aguascalientes",,,,,
5904,1940,Aguascalientes,Rancho,Aguascalientes,148.0,80.0,68.0,San Francisco de los Viveros ,"San Francisco de los Viveros , Aguascalientes, Aguascalientes","Aguascalientes, 101, Calle San Francisco de los Viveros, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20190, México","(21.879113, -102.254506, 0.0)",21.879113,-102.254506,0.0
5905,1940,Aguascalientes,Rancho,Aguascalientes,64.0,37.0,27.0,San Francisquito ,"San Francisquito , Aguascalientes, Aguascalientes",,,,,
5906,1940,Aguascalientes,Hacienda,Aguascalientes,145.0,71.0,74.0,San Ignacio ,"San Ignacio , Aguascalientes, Aguascalientes","San Ignacio, Municipio de Aguascalientes, Aguascalientes, 20236, México","(21.8915372, -102.3395937, 0.0)",21.8915372,-102.3395937,0.0
5907,1940,Aguascalientes,Rancho,Aguascalientes,28.0,13.0,15.0,San Isidro ,"San Isidro , Aguascalientes, Aguascalientes","San Isidro, Calvillo, Aguascalientes, 20834, México","(21.8758814, -102.704163, 0.0)",21.8758814,-102.704163,0.0
5908,1940,Aguascalientes,"Rancho,",Aguascalientes,43.0,21.0,22.0,San Isidro de Abajo ,"San Isidro de Abajo , Aguascalientes, Aguascalientes",,,,,
5909,1940,Aguascalientes,Rancho,Aguascalientes,34.0,18.0,16.0,San Isidro de Arriba ,"San Isidro de Arriba , Aguascalientes, Aguascalientes",,,,,
5910,1940,Aguascalientes,Rancho,Aguascalientes,10.0,3.0,7.0,San Isidro de Nájera ,"San Isidro de Nájera , Aguascalientes, Aguascalientes",,,,,
5911,1940,Aguascalientes,Rancho,Aguascalientes,24.0,13.0,11.0,San Jerónimo ,"San Jerónimo , Aguascalientes, Aguascalientes","Calle Circuito Misión de San Jerónimo, Bosque Sereno, San Ignacio, Municipio de Aguascalientes, Aguascalientes, 20326, México","(21.8871447, -102.3356794, 0.0)",21.8871447,-102.3356794,0.0
5912,1940,Aguascalientes,Rancho,Aguascalientes,34.0,12.0,22.0,San Jerónimo de Zoyatal ,"San Jerónimo de Zoyatal , Aguascalientes, Aguascalientes",,,,,
5913,1940,Aguascalientes,Rancho,Aguascalientes,36.0,14.0,22.0,San Jerónimo Femat ,"San Jerónimo Femat , Aguascalientes, Aguascalientes",,,,,
5914,1940,Aguascalientes,Rancho,Aguascalientes,42.0,20.0,22.0,San José ,"San José , Aguascalientes, Aguascalientes","San José, Calvillo, Aguascalientes, 20839, México","(22.0199034, -102.7376094, 0.0)",22.0199034,-102.7376094,0.0
5915,1940,Aguascalientes,Rancho,Aguascalientes,34.0,21.0,13.0,San José Buenavista de los Muñoz ,"San José Buenavista de los Muñoz , Aguascalientes, Aguascalientes",,,,,
5916,1940,Aguascalientes,Rancho,Aguascalientes,33.0,17.0,16.0,San Josó Buenavista de Zoyatal ,"San Josó Buenavista de Zoyatal , Aguascalientes, Aguascalientes",,,,,
5917,1940,Aguascalientes,Rancho,Aguascalientes,61.0,41.0,20.0,San José de la Esperanza ,"San José de la Esperanza , Aguascalientes, Aguascalientes",,,,,
5918,1940,Aguascalientes,Rancho,Aguascalientes,30.0,16.0,14.0,San José del Alamito ,"San José del Alamito , Aguascalientes, Aguascalientes",,,,,
5919,1940,Aguascalientes,Ejido,Aguascalientes,31.0,19.0,12.0,San José de la Minita ,"San José de la Minita , Aguascalientes, Aguascalientes",,,,,
5920,1940,Aguascalientes,Rancho,Aguascalientes,3.0,2.0,1.0,San José del Arenal ,"San José del Arenal , Aguascalientes, Aguascalientes",,,,,
5921,1940,Aguascalientes,Rancho,Aguascalientes,11.0,5.0,6.0,San José del Bajio de la Rosa ,"San José del Bajio de la Rosa , Aguascalientes, Aguascalientes",,,,,
5922,1940,Aguascalientes,Rancho,Aguascalientes,30.0,14.0,16.0,San José del Bajío de San Bartolo ,"San José del Bajío de San Bartolo , Aguascalientes, Aguascalientes",,,,,
5923,1940,Aguascalientes,Rancho,Aguascalientes,39.0,21.0,18.0,San José del Monte ,"San José del Monte , Aguascalientes, Aguascalientes",,,,,
5924,1940,Aguascalientes,Rancho,Aguascalientes,21.0,12.0,9.0,San José de los Cervantes ,"San José de los Cervantes , Aguascalientes, Aguascalientes",,,,,
5925,1940,Aguascalientes,Rancho,Aguascalientes,11.0,6.0,5.0,San José del Puente ,"San José del Puente , Aguascalientes, Aguascalientes",,,,,
5926,1940,Aguascalientes,Rancho,Aguascalientes,23.0,14.0,9.0,San José del Refugio ,"San José del Refugio , Aguascalientes, Aguascalientes",,,,,
5927,1940,Aguascalientes,Rancho,Aguascalientes,30.0,19.0,11.0,San José de Muñoz ,"San José de Muñoz , Aguascalientes, Aguascalientes",,,,,
5928,1940,Aguascalientes,Rancho,Aguascalientes,23.0,15.0,8.0,San José de Romo ,"San José de Romo , Aguascalientes, Aguascalientes",,,,,
5929,1940,Aguascalientes,Rancho,Aguascalientes,26.0,17.0,9.0,San Juan del Río ,"San Juan del Río , Aguascalientes, Aguascalientes",,,,,
5930,1940,Aguascalientes,Rancho,Aguascalientes,22.0,11.0,11.0,San Martín ,"San Martín , Aguascalientes, Aguascalientes","Telebachillerato San Francisco de los Vivero, Calle Martín del Campo, El Llano, Aguascalientes, 20300, México","(21.911944, -102.128611, 0.0)",21.911944,-102.128611,0.0
5931,1940,Aguascalientes,Rancho,Aguascalientes,28.0,13.0,15.0,San Miguel ,"San Miguel , Aguascalientes, Aguascalientes","Rancho San Miguel, Fracc. Arboledas de Paso Blanco, Jesús María, Aguascalientes, 20911, México","(21.9584247, -102.3081882, 0.0)",21.9584247,-102.3081882,0.0
5932,1940,Aguascalientes,Rancho,Aguascalientes,11.0,6.0,5.0,San Miguelito ,"San Miguelito , Aguascalientes, Aguascalientes","Calle San Miguelito, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20170, México","(21.8958946, -102.256662, 0.0)",21.8958946,-102.256662,0.0
5933,1940,Aguascalientes,Rancho,Aguascalientes,26.0,14.0,12.0,San Nicolás de Abajo o de Las Cumbres ,"San Nicolás de Abajo o de Las Cumbres , Aguascalientes, Aguascalientes",,,,,
5934,1940,Aguascalientes,Rancho,Aguascalientes,38.0,22.0,16.0,San Nicolás de Martínez ,"San Nicolás de Martínez , Aguascalientes, Aguascalientes",,,,,
5935,1940,Aguascalientes,Rancho,Aguascalientes,5.0,2.0,3.0,San Pablo de la Fundición ,"San Pablo de la Fundición , Aguascalientes, Aguascalientes",,,,,
5936,1940,Aguascalientes,Rancho,Aguascalientes,4.0,2.0,2.0,San Pablo de los Alonso ,"San Pablo de los Alonso , Aguascalientes, Aguascalientes",,,,,
5937,1940,Aguascalientes,Rancho,Aguascalientes,5.0,3.0,2.0,San Pascual ,"San Pascual , Aguascalientes, Aguascalientes","Privada San Pascual, Tepezalá, Aguascalientes, 20650, México","(22.2020028, -102.1351035, 0.0)",22.2020028,-102.1351035,0.0
5938,1940,Aguascalientes,Ejido,Aguascalientes,11.0,5.0,6.0,San Pedro de Cieneguilla ,"San Pedro de Cieneguilla , Aguascalientes, Aguascalientes","Carretera San Pedro Cieneguilla, San Pedro Cieneguilla, Municipio de Aguascalientes, Aguascalientes, 20377, México","(21.7089241, -102.3941807, 0.0)",21.7089241,-102.3941807,0.0
5939,1940,Aguascalientes,Rancho,Aguascalientes,6.0,4.0,2.0,San Pedro del Oro ,"San Pedro del Oro , Aguascalientes, Aguascalientes",,,,,
5940,1940,Aguascalientes,Rancho,Aguascalientes,65.0,33.0,32.0,San Pedro de Reyes ,"San Pedro de Reyes , Aguascalientes, Aguascalientes",,,,,
5941,1940,Aguascalientes,Rancho,Aguascalientes,115.0,66.0,49.0,San Pedro o El Cotón ,"San Pedro o El Cotón , Aguascalientes, Aguascalientes",,,,,
5942,1940,Aguascalientes,Rancho,Aguascalientes,27.0,13.0,14.0,San Rafael ,"San Rafael , Aguascalientes, Aguascalientes",,,,,
5943,1940,Aguascalientes,Rancho,Aguascalientes,38.0,24.0,14.0,San Rafael de Cañada Honda ,"San Rafael de Cañada Honda , Aguascalientes, Aguascalientes",,,,,
5944,1940,Aguascalientes,Rancho,Aguascalientes,21.0,14.0,7.0,San Rafael de González ,"San Rafael de González , Aguascalientes, Aguascalientes",,,,,
5945,1940,Aguascalientes,Rancho,Aguascalientes,15.0,8.0,7.0,San Rafael de Guadalupe ,"San Rafael de Guadalupe , Aguascalientes, Aguascalientes",,,,,
5946,1940,Aguascalientes,Rancho,Aguascalientes,29.0,15.0,14.0,San Rafael de Lomelí ,"San Rafael de Lomelí , Aguascalientes, Aguascalientes",,,,,
5947,1940,Aguascalientes,Rancho,Aguascalientes,53.0,28.0,25.0,San Rafael de Zoyatal ,"San Rafael de Zoyatal , Aguascalientes, Aguascalientes",,,,,
5948,1940,Aguascalientes,Rancho,Aguascalientes,10.0,6.0,4.0,San Ramón ,"San Ramón , Aguascalientes, Aguascalientes",,,,,
5949,1940,Aguascalientes,Rancho,Aguascalientes,42.0,23.0,19.0,San Roque ,"San Roque , Aguascalientes, Aguascalientes",,,,,
5950,1940,Aguascalientes,Ranchería,Aguascalientes,8.0,4.0,4.0,San Salvador ,"San Salvador , Aguascalientes, Aguascalientes",,,,,
5951,1940,Aguascalientes,Rancho,Aguascalientes,26.0,13.0,13.0,San Sebastián ,"San Sebastián , Aguascalientes, Aguascalientes",,,,,
5952,1940,Aguascalientes,Rancho,Aguascalientes,8.0,5.0,3.0,Santa Cruz ,"Santa Cruz , Aguascalientes, Aguascalientes","Santa Cruz, Rincon de Romos Ags, Rincón de Romos, Aguascalientes, México","(22.232033, -102.3302551712747, 0.0)",22.232033,-102.3302551712747,0.0
5953,1940,Aguascalientes,Rancho,Aguascalientes,54.0,33.0,21.0,Santa Cruz de la Bresa o La Tlacuacha ,"Santa Cruz de la Bresa o La Tlacuacha , Aguascalientes, Aguascalientes",,,,,
5954,1940,Aguascalientes,Rancho,Aguascalientes,12.0,6.0,6.0,Santa Efigenia o El Chiflido ,"Santa Efigenia o El Chiflido , Aguascalientes, Aguascalientes",,,,,
5955,1940,Aguascalientes,Rancho,Aguascalientes,29.0,16.0,13.0,Santa Elena o La Troje de Sigoret ,"Santa Elena o La Troje de Sigoret , Aguascalientes, Aguascalientes",,,,,
5956,1940,Aguascalientes,Rancho,Aguascalientes,41.0,25.0,16.0,Santo Elena o Los Macías ,"Santo Elena o Los Macías , Aguascalientes, Aguascalientes",,,,,
5957,1940,Aguascalientes,Rancho,Aguascalientes,17.0,10.0,7.0,Santa Gertrudis de Jesús ,"Santa Gertrudis de Jesús , Aguascalientes, Aguascalientes",,,,,
5958,1940,Aguascalientes,Hacienda,Aguascalientes,37.0,21.0,16.0,Santa Inés ,"Santa Inés , Aguascalientes, Aguascalientes","Privada Santa Inés, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20390, México","(21.904611, -102.2459807, 0.0)",21.904611,-102.2459807,0.0
5959,1940,Aguascalientes,Hacienda,Aguascalientes,292.0,156.0,136.0,Santa María ,"Santa María , Aguascalientes, Aguascalientes","Santa María de Gallardo, Municipio de Aguascalientes, Aguascalientes, 20323, México","(22.0500055, -102.1162777, 0.0)",22.0500055,-102.1162777,0.0
5960,1940,Aguascalientes,Rancho,Aguascalientes,39.0,17.0,22.0,Santa Rita ,"Santa Rita , Aguascalientes, Aguascalientes","Calle Santa Rita, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20390, México","(21.9085923, -102.2490544, 0.0)",21.9085923,-102.2490544,0.0
5961,1940,Aguascalientes,Ejido,Aguascalientes,336.0,179.0,157.0,Santa Rosa ,"Santa Rosa , Aguascalientes, Aguascalientes","Santa Rosa, El Llano, Aguascalientes, 20332, México","(21.9353281, -102.0216531, 0.0)",21.9353281,-102.0216531,0.0
5962,1940,Aguascalientes,Rancho,Aguascalientes,11.0,7.0,4.0,Santa Rosa ,"Santa Rosa , Aguascalientes, Aguascalientes","Santa Rosa, El Llano, Aguascalientes, 20332, México","(21.9353281, -102.0216531, 0.0)",21.9353281,-102.0216531,0.0
5963,1940,Aguascalientes,Ejido,Aguascalientes,30.0,18.0,12.0,Santa Rosa el Huizache ,"Santa Rosa el Huizache , Aguascalientes, Aguascalientes",,,,,
5964,1940,Aguascalientes,Rancho,Aguascalientes,,,0.0,Santa Rosalía o El Bofe ,"Santa Rosalía o El Bofe , Aguascalientes, Aguascalientes",,,,,
5965,1940,Aguascalientes,Rancho,Aguascalientes,29.0,14.0,15.0,Santa Teresa ,"Santa Teresa , Aguascalientes, Aguascalientes","Privada Santa Teresa de Jesús, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20480, México","(21.9274804, -102.307815, 0.0)",21.9274804,-102.307815,0.0
5966,1940,Aguascalientes,Rancho,Aguascalientes,8.0,5.0,3.0,El Socorro ,"El Socorro , Aguascalientes, Aguascalientes","Camino El Socorro, Tanque El Trigo, Municipio de Aguascalientes, Aguascalientes, 20367, México","(21.8857725, -102.1750183, 0.0)",21.8857725,-102.1750183,0.0
5967,1940,Aguascalientes,Rancho,Aguascalientes,58.0,27.0,31.0,La Soledad de Abajo o Las Becerras ,"La Soledad de Abajo o Las Becerras , Aguascalientes, Aguascalientes",,,,,
5968,1940,Aguascalientes,Rancho,Aguascalientes,5.0,3.0,2.0,Soledad de Arriba ,"Soledad de Arriba , Aguascalientes, Aguascalientes","Soledad de Arriba, Cosío, Aguascalientes, 20470, México","(22.4326868, -102.307506, 0.0)",22.4326868,-102.307506,0.0
5969,1940,Aguascalientes,Rancho,Aguascalientes,13.0,7.0,6.0,Las Soledad de los Parga ,"Las Soledad de los Parga , Aguascalientes, Aguascalientes",,,,,
5970,1940,Aguascalientes,Rancho,Aguascalientes,8.0,5.0,3.0,La Soledad de Palo Alto ,"La Soledad de Palo Alto , Aguascalientes, Aguascalientes",,,,,
5971,1940,Aguascalientes,Rancho,Aguascalientes,18.0,10.0,8.0,Soledad de Zoyatal La ,"Soledad de Zoyatal La , Aguascalientes, Aguascalientes",,,,,
5972,1940,Aguascalientes,Rancho,Aguascalientes,15.0,8.0,7.0,El Tacón ,"El Tacón , Aguascalientes, Aguascalientes",,,,,
5973,1940,Aguascalientes,Rancho,Aguascalientes,64.0,31.0,33.0,Talpa ,"Talpa , Aguascalientes, Aguascalientes","Calle Paseo de Talpa, Capital City, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, México","(21.86148945, -102.33313330323793, 0.0)",21.86148945,-102.33313330323793,0.0
5974,1940,Aguascalientes,Rancho,Aguascalientes,29.0,15.0,14.0,El Taray ,"El Taray , Aguascalientes, Aguascalientes","Centro de Arriba (El Taray), Municipio de Aguascalientes, Aguascalientes, México","(21.7310368, -102.4987973, 0.0)",21.7310368,-102.4987973,0.0
5975,1940,Aguascalientes,Rancho,Aguascalientes,176.0,85.0,91.0,Tepetate de Cañada Honda ,"Tepetate de Cañada Honda , Aguascalientes, Aguascalientes",,,,,
5976,1940,Aguascalientes,Rancho,Aguascalientes,16.0,8.0,8.0,Tepetate de San Bartolo ,"Tepetate de San Bartolo , Aguascalientes, Aguascalientes",,,,,
5977,1940,Aguascalientes,Rancho,Aguascalientes,158.0,90.0,68.0,El Terremoto ,"El Terremoto , Aguascalientes, Aguascalientes","El Terremoto, El Llano, Aguascalientes, 20336, México","(21.9689173, -101.9844039, 0.0)",21.9689173,-101.9844039,0.0
5978,1940,Aguascalientes,Rancho,Aguascalientes,57.0,26.0,31.0,El Territorio ,"El Territorio , Aguascalientes, Aguascalientes","Calle El Territorio, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20193, México","(21.8858514, -102.2526291, 0.0)",21.8858514,-102.2526291,0.0
5979,1940,Aguascalientes,Rancho,Aguascalientes,24.0,11.0,13.0,Tierra Dura ,"Tierra Dura , Aguascalientes, Aguascalientes",,,,,
5980,1940,Aguascalientes,Rancho,Aguascalientes,35.0,18.0,17.0,La Tijera ,"La Tijera , Aguascalientes, Aguascalientes",,,,,
5981,1940,Aguascalientes,Ejido,Aguascalientes,44.0,22.0,22.0,El Tildío ,"El Tildío , Aguascalientes, Aguascalientes","El Tildío, El Llano, Aguascalientes, 20338, México","(21.8847655, -102.039906, 0.0)",21.8847655,-102.039906,0.0
